"","Patient185_T","Patient168_T","Patient102_T_P","Patient169_T","Patient156_T","Patient48_T_M","Patient150_T","Patient63_T_P","Patient155_T","Patient125_T_P","Patient135_T","Patient148_T","Patient15_T_M","Patient152_T","Patient21_T_M","Patient133_T","Patient163_T","Patient8_T_M","Patient4_T_M","Patient99_T_P","Patient105_T_P","Patient165_T","Patient38_T_M","Patient126_T_P","Patient10_T_M","Patient22_T_M","Patient16_T_M","Patient72_T_P","Patient6_T_M","Patient23_T_M","Patient134_T","Patient83_T_P","Patient121_T_P","Patient18_T_M","Patient132_T","Patient184_T","Patient77_T_P","Patient131_T","Patient9_T_M","Patient79_T_P","Patient74_T_P","Patient141_T","Patient34_T_M","Patient187_T","Patient146_T","Patient116_T_P","Patient82_T_P","Patient94_T_P","Patient183_T","Patient166_T","Patient170_T","Patient173_T","Patient7_T_M","Patient11_T_M","Patient151_T","Patient31_T_M","Patient67_T_P","Patient36_T_M","Patient17_T_M","Patient154_T","Patient87_T_P","Patient1_T_M","Patient100_T_P","Patient153_T","Patient75_T_P","Patient61_T_P","Patient35_T_M","Patient32_T_M","Patient25_T_M","Patient98_T_P","Patient117_T_P","Patient14_T_M","Patient58_T_M","Patient108_T_P","Patient147_T","Patient24_T_M","Patient47_T_M","Patient179_T","Patient45_T_M","Patient140_T","Patient112_T_P","Patient96_T_P","Patient62_T_P","Patient144_T","Patient188_T","Patient130_T_P","Patient27_T_M","Patient162_T","Patient142_T","Patient127_T_P","Patient33_T_M","Patient20_T_M","Patient30_T_M","Patient13_T_M","Patient78_T_P","Patient44_T_M","Patient172_T","Patient19_T_M","Patient40_T_M","Patient42_T_M","Patient73_T_P","Patient86_T_P","Patient137_T","Patient37_T_M","Patient159_T","Patient158_T","Patient181_T","Patient76_T_P","Patient145_T","Patient167_T","Patient106_T_P","Patient149_T"
"RPL7A",10.9294958788909,9.92022034173542,9.69702140901873,11.0256040020872,10.019661610477,11.8477585510154,10.1120237109002,11.1336630558952,10.5836196811854,11.1577770268182,10.9796331170774,12.2618307774663,10.2223251959778,11.7057580777714,10.9765648393928,10.7169231807744,10.7035757295902,10.2017575924458,9.07639074095969,10.4593096811619,10.7810982013483,11.120186675666,11.7125876129927,10.1450672882907,10.6732922896675,11.6287057121496,10.8718829118962,11.0126950657951,10.8643804000603,10.6473513896228,11.3765383816727,10.928185976746,11.2275082486473,11.4138452688334,12.0649114734231,10.6960903443792,10.0550261445398,9.8968031331474,12.1143315584365,10.251175849737,11.0142374163611,11.1601493818859,10.8523118012985,9.83021570377337,9.94804740847144,9.77590817105532,11.2378140449899,11.3916469075722,10.0057943505822,11.0102980115966,10.1132485965931,9.97036621388621,11.8308760336744,11.0620940468165,10.0096061089284,11.2173585703727,11.023983697249,11.3230834788096,10.9031896981319,10.4918140228098,11.9470053010365,10.5973831205519,10.431519542249,11.6557949992492,11.1008863466631,8.96881364689257,11.6518728425866,11.2013833034624,10.8145992879047,10.7368086361874,10.6438480745923,9.50852967251085,11.1447608336637,8.72802593076935,12.0485076491963,11.0280034166526,10.6652124299973,11.9484953599939,10.8944471916253,11.2598968213444,11.6628379111482,9.89149665428173,10.2248831858329,8.84831308761521,11.572127486977,10.6980109300028,11.0003810522202,11.0944874690153,10.8042286499268,10.3518789469775,10.3633583682081,11.2251598284269,10.3952245707997,11.3826569866469,11.3887336101305,11.5311821013807,11.4064659852259,12.5527797927371,9.91782108013477,11.3199210151698,11.548596048332,10.7625821914951,11.1904241161659,10.7195950277378,11.5639069558039,10.7246596500388,10.514113381413,11.8363545674779,10.2249916794472,11.0319292869589,11.1193697956265,11.4028207525803
"EIF4EBP2",3.67592881369186,3.13602728516192,2.36765063062197,3.50347595134332,2.35642555908681,3.6065606711382,2.54621538477936,3.78460867398153,2.54621538477936,3.43175666019445,3.89636873575149,3.64512520312669,3.11786124220233,1.85239842028655,3.91752723171725,3.64512520312669,3.53617726514187,4.11860890325427,3.70940092929329,3.38970446693585,2.2871767517316,3.37309134746948,2.83612611823494,2.76998326260455,2.84016106714084,3.88176249219043,3.58147176803605,3.16848158457264,2.60904573067554,3.367510854907,3.74319179574163,3.42774024601659,3.62070369796391,2.99476072854958,3.04980499573531,1.31092173523034,3.06712239296616,3.9108285825865,3.35205225634249,3.21583388373373,2.96735308359463,2.29012946467571,3.67931118873496,2.56827537178828,3.11619838466359,2.80549883497892,2.1013139010863,3.77093473410557,1.85239842028655,3.28850622045497,3.51361707062133,3.99647913804195,3.97186539423402,2.69175747504129,3.08932865133343,3.02343279465228,4.54417623950576,4.12026898633358,2.43589524132037,3.30465705618595,3.88762274684317,2.70287913851321,3.63934794472206,1.94148196386898,2.90708294212449,2.68504308947668,3.73563048366954,2.73140049856242,3.67479959084078,3.60418996147502,3.50982249967816,3.54732643222811,1.32250505751888,1.4756037446846,2.82598909619665,1.7995018140616,3.54361960839827,1.83228243570098,2.71391572110716,3.30173395713938,3.02165738827404,1.43349363984688,3.6961051278772,3.52619404017692,4.41217180706179,3.22048474218091,4.17240750580261,3.38142182027904,4.23273749384734,2.84418476251406,3.7981542274336,2.96180851473748,3.84809709023201,3.70829761397424,3.73237775034916,1.29337048420476,3.57058436489176,1.98221784631559,3.0739915645716,3.17008529198643,3.42908029352227,3.70165994392217,3.58388007347952,3.50220328449924,3.25716151983692,2.8916136070392,3.53866231448749,1.74889054264591,3.92229300983837,3.05848967787791,2.50868217947055,3.16043619766802
"ADM",1.13158948432814,1.41737997597303,2.57313211780202,2.1798294908513,4.80689112410865,0.357270475679565,-0.53324238427383,0.919149363287668,3.90794818423672,3.38003674428854,-1.88363524330822,-0.619270551496452,-1.08620103504931,4.61947170326249,4.20249608419658,2.10467213128257,0.56657164062676,2.63714650625316,1.24549566281992,2.43055290956901,2.03948937190185,0.872631791135254,-1.28278970098041,1.15769051358205,5.06483974939221,0.138814468902286,3.78356142143779,3.70498259633716,2.19880843205028,3.97278454248179,2.02892271059601,0.22774107583912,3.32783105174559,5.07043226460487,2.43855900692367,7.01559346161111,2.53878645466233,2.78052008303922,2.22063951287686,4.58742500196123,3.82181224077928,1.89180800103544,3.57905943566079,3.64627788378955,3.43041909747961,3.32783105174559,3.88957088709043,0.911499848861112,-9.96578428466209,3.04281941113492,3.94026073406911,2.10467213128257,0.311503115468271,4.43569526048961,3.37030379942633,1.23327453899093,1.18966644665005,0.202887833470151,3.43041909747961,5.17236749928482,2.13126021466086,-0.7345631039509,4.00009016562241,3.02697706628104,4.84152031930818,1.50639883152745,2.43055290956901,3.51108846592374,1.79118894150336,0.311503115468271,3.66800562942296,3.83602509978159,3.30465705618595,0.412510571249812,4.04971788436004,6.3361226826843,1.5854433189362,-0.134477040860036,4.94162280850121,4.87828393285304,3.28110473161226,4.96120657184079,2.04299446361842,1.6140030448649,3.18919200596366,5.84902345959028,1.95270630763023,5.61738665006855,4.72634079171501,3.28406988534516,3.95986287042251,4.75333710805507,-1.39213709716876,4.18594581209198,2.67604168737974,0.576280257621361,2.79514352895776,5.95491747763053,2.19880843205028,1.45995613965413,1.401084301505,1.3397075074486,1.14469902515414,0.527070335512658,3.15072213308598,4.41960630559482,3.29292895549714,-0.413115187147816,2.41980852893927,-0.0276749584428461,2.7614980445501,5.09512270003298
"EIF3M",7.79156014490595,7.43538690238844,8.06975049335521,8.77610727888839,7.92035881080027,8.1771753305963,7.62797884440661,7.83352896124669,8.23735816704868,7.67589353885328,9.06797476596787,8.20994555260564,7.86555388925573,7.1206111409755,7.95693366893599,8.08958818935229,7.39687017840878,8.18829706296426,7.1620992352722,7.7780179745396,8.71795396952255,8.04707482146647,7.76202318910049,6.90497775714382,8.76729394694634,7.89239709784944,7.46075075345214,7.91115826130396,8.40552868328676,7.94802257905404,8.23907815829336,8.58965489133807,7.87006258514086,8.32823060756432,8.35949042287272,7.58022841287942,7.87012425037027,8.8232111784997,8.82177717024338,7.60044074223143,7.61235987145991,7.23784092713333,7.12454526742785,8.08428222627351,6.91026495722099,7.87725958985812,8.04281394040255,7.88649527704761,7.21966224434032,7.81314626570519,7.69209935169233,7.56148652882882,7.42920585918403,8.51956156097575,7.33638158777382,7.61993382457332,7.88747043754007,7.63118433283589,7.38354014417935,7.90099356641135,8.67564306269525,9.00963549880252,7.05485932754929,7.75702991575536,7.5050254976755,8.28573048711488,7.27203252323789,7.9234522857713,7.72151621088222,7.18706499039415,6.81353751547693,7.80980670722634,7.60162966847752,6.51445369469948,8.55447757569437,7.17782811913713,7.81750174882293,8.524545632736,7.68236963151128,8.47925885984739,7.76501087870556,5.46665974506928,7.41134997341328,7.7043255951543,8.92350873952704,8.01335617538865,8.2691781195466,8.01168012347797,8.8945783045535,6.86778529313954,7.24346915820045,8.33655565300573,7.12123303250436,8.05338833338686,7.84969282931349,7.53652698396183,8.01089729906087,8.27086061198591,7.62812470304065,7.50899110520173,7.98025955916815,7.3456358820622,8.14583536867959,7.38345374283776,7.77215619047229,9.20474474625794,8.03925356797382,7.82985590078997,8.07253995890706,7.18200693404749,8.14236748493575,8.24550992389031
"RPS3",10.0125281697628,8.96362150716575,8.80471508147082,10.4755014058738,9.26125106850961,10.7652371929782,9.20437795689445,10.4343477921701,9.70934406022426,9.54394240329078,9.99537286398071,10.6922589245376,9.39264156337322,10.6602999141698,9.76783849977268,9.31788966443502,9.70354198945108,8.93540375977901,8.66391739905203,9.24086525348509,10.6730802405032,9.36400548532979,10.6106290165712,8.57149100096804,10.3858850436595,9.90996956557546,9.25753163356184,9.9691432933969,10.3810572846842,10.0634908083442,10.4172523217243,10.9396093313611,10.166779455106,9.80318020750941,10.8395352863691,8.95344277085571,9.55604807479642,9.46825950510598,11.305156017212,8.89742498675034,9.75238231924182,9.84381272735536,9.11366664393499,9.32391268913375,8.84837568950761,9.30606396856563,10.1472061971595,10.2266903484052,9.45832663218999,9.55230597676983,8.95076291877324,9.10384117255283,10.2790545198217,10.567044361478,8.91447782046552,10.4299412452186,9.99919812340504,10.8967494081535,9.69771649030035,9.32771206149554,13.0320441767563,11.0415708625694,9.41597621358757,10.4908318278266,9.68044919464168,8.371955200825,10.5993187236529,9.96166818031184,9.22561957665231,9.20745609314536,9.46935894802832,8.90053778770514,10.2566344743485,8.68527792052238,11.963832080061,9.56260686859916,10.2786480764738,11.2341713661683,10.6670769382735,10.1081206024611,10.376462955618,8.14654831113243,8.96737325923288,8.46679431551084,10.7352945381823,10.8652855484236,9.53580219464855,10.3878999270201,9.70085755366765,8.6958233457258,9.27814973681472,10.0029851479727,10.4185705199023,10.3347436769417,9.82928034647862,10.4000692935203,10.3184648546148,11.2772066022955,8.96232054727108,10.1401919816096,9.32697095793493,9.549825089791,10.1149018453935,9.70554772373114,11.5167986863124,10.7360475564843,9.78416204829022,10.8194135245811,9.57400876259022,10.6014560348868,9.81007512083978,10.0955302087829
"ITGB1",7.59954840411438,7.99101723973019,8.61231932110378,7.76328541281532,8.4408733192453,6.11626077642256,8.82690117358221,6.88839014108005,7.18577736497697,7.20497210884095,8.63807745839867,7.4361368478452,7.33495256656169,7.08747344926311,7.95047424650832,8.46471318717552,7.85842244201265,7.60778154777819,8.50680740396213,8.58909305919155,5.66166410254914,8.52947350247966,7.10769832965233,7.76547507483773,7.41634153436729,8.08460113495677,8.37356556543829,7.2524856756404,7.55743306673952,9.7029535729876,8.23304919617599,7.33985890838208,7.81826900038176,7.20878060096675,7.63597925079625,8.40028601658935,7.33405870897281,9.12812582069739,8.44799650614447,7.5900705063112,8.00175158531764,7.78640686504321,7.96763551685769,7.82203539694441,8.63339851393515,8.12562527408156,8.5116380241281,8.1335070152428,6.71796424799559,8.7650738855123,8.32674855260982,8.1728325065542,7.50041169516624,7.49698156755191,8.83655852354039,8.21408108076997,6.46386763663364,7.62790590955928,7.48696370221099,8.41633731153418,6.49619068419015,5.79574097737582,8.10024707739554,6.71988161478965,6.75770335103578,7.91827292309446,7.18894483963259,8.66732801881579,8.60307363871282,7.49793963314794,7.88545844629373,8.35213614384388,5.97776074171497,5.26569942585515,8.10648965883564,8.24374999421096,7.98721284168579,7.75329030301862,8.72414204691719,8.14190787503445,7.1327927372611,5.90209770444416,9.67136591590969,8.49877343064879,8.29269433839817,8.11228832214415,7.65728986339015,6.95537093045837,8.49425958735762,6.5948620150366,8.32021839028264,10.3854968284547,6.34075808058257,8.12660639721705,9.95258255656262,5.84877314814526,8.06453260899028,6.94510433877877,7.50740617000666,6.96498769712112,7.87958937569337,7.95646909082669,7.92600535067824,9.34813280906937,7.47614672820521,7.27035139774026,8.01798313218213,6.16914332990668,8.75625941368816,7.40463919868163,7.34350553848019,9.34622782517493
"PRSS23",3.09102275091852,3.87095647309494,4.2495211905662,4.69103159072868,5.4104428712731,1.43349363984688,4.72197411276289,2.37601248772974,5.67950824937795,3.50601792194349,5.04049795827222,4.48870780100792,4.52425177569806,3.079122064434,2.94317119262738,4.63697256532567,4.4243174803758,4.34560927217331,5.47900415209275,4.54973077039521,1.65122394298988,4.30677260563519,4.02777332885717,4.98963859483288,3.36331127390677,4.37371780420709,3.55839009872547,5.90931709053329,5.31943729701049,2.95624255474381,6.22382796132732,2.72268459807061,4.88122410921979,3.89054397160115,6.55337586414623,6.15706392714296,5.9105168170443,2.92618923436347,5.16112180298374,6.34235917764046,4.93927360092018,5.43499510920174,4.38825843212236,5.80480218622303,4.55096221175791,5.61709273835321,6.19694139964923,3.32926714089552,3.05328514466903,5.86123582166862,6.04507158975691,4.03483196952188,4.79134524931415,3.20960932423035,5.83316840213606,6.04681843205341,2.5634022205888,4.58201398738005,4.24191643393022,5.97615739075988,3.54609188222902,2.12796337812358,5.54105013851904,2.98203526135795,4.15631570949275,1.28154989336664,1.72726701073491,3.22048474218091,4.96166962712813,4.27731530048989,6.41871281326785,5.37646404091287,4.21109009068274,1.20851725980554,3.90890895614283,4.92889139952805,2.2298955008339,-3.30757280191029,3.89830510949483,4.39101153641834,5.93783870360397,3.00378211262843,6.43581191934301,5.04268810783191,3.31773820098194,3.93743855977148,2.60904573067554,3.04106771708669,3.1668760924852,3.3786503372619,5.39578259606281,7.23592805828169,5.18946878199153,4.18197712824881,5.7350076109593,2.67604168737974,4.40810042001969,4.65483648835314,3.52494126566186,3.11619838466359,3.20492321668599,4.88122410921979,4.23427137846462,4.71044829788053,6.01861192114412,3.3548752589865,5.64128590436868,2.10467213128257,5.18788648900751,3.87686069676783,5.15384586065147,6.76342485400242
"UBC",9.47055923417583,9.91971399760532,10.8972714395539,9.55340082511514,10.7889719441784,9.91121369987023,10.7667202062223,9.13185953225542,10.5325322330856,10.9580458707143,9.57489811669237,10.0313717606724,8.88987200523407,10.4840182642432,10.7034199992874,10.4148236856109,10.0036458024445,9.94950721106198,9.54868899718594,10.821862453926,8.91223368890055,9.75104354789655,8.35231273316765,10.4171573649574,10.2393491087953,10.661618680068,10.6007780138275,10.1964066394732,9.64913220462199,10.6599165331036,9.82195092045638,9.07398353387236,10.3354919650851,10.6072480038,10.7693510791739,10.1916773799518,11.0099412579278,9.02184335355317,9.11397912357166,10.8058575101345,10.6810459810314,11.4390106308782,10.9490103141121,10.6350115617743,10.5671965122996,10.4673925942087,10.8144631041885,10.2430799433551,8.2840189732036,10.4020218288253,10.5101717403828,9.67173742263099,9.67488254822156,10.439000757988,10.5121290887693,10.0426457052543,7.49442361112421,9.08252430619842,10.8798290381797,10.9262522536209,10.263892394531,7.76958001941723,10.8168244701793,10.277707011068,10.5325224928856,9.79249912353107,10.405770111379,8.90102072748327,9.96011925490623,10.2135793678092,10.8340530345148,9.81528882101393,9.24766884920497,7.33825503258547,9.19468545648459,11.2498547624289,8.6641663627858,9.60895889974174,11.0753995918218,10.2047068490103,10.6775003141855,9.90195445555063,10.9897783631929,9.16335028887717,9.68132802829655,10.5620716188641,9.01739582952472,10.5500935775742,9.90998456153247,10.6988010168318,10.0299649273536,11.3213537203131,8.30387662029486,10.84863937016,11.2613668526238,9.81488843540518,10.7959349325576,10.4726004776103,9.35272983961154,10.1792136926813,10.7724143795602,10.7067903979648,10.5727201190592,10.0185493327556,9.85792036335072,10.3144257683767,10.0042640134178,10.0251132556992,9.89394005894885,10.0025632953908,10.6010845559636,11.0663859083165
"CDC123",5.50750924372189,7.43305124257912,6.71988161478965,7.49825884701372,5.98961589006449,6.22208968124018,7.34465986505963,6.94252623451953,6.56774317190102,6.77321834667697,7.41549672167538,7.01949065355472,7.15462573688822,5.66933863520751,7.64191445883775,7.4461817769629,6.85113685910843,6.76594574981901,6.59516049028688,6.57653725409279,5.10605512711388,6.96637278419303,6.17674163599785,6.17933189655219,7.2641704564712,7.07682628364118,7.04844327914925,6.96498769712112,6.98903679770737,7.27436417470428,7.07992205948654,6.41871281326785,6.71686746464439,7.57312454187556,6.76581318085186,6.62732959460543,6.00024794190325,7.18160947275857,6.78255272238192,6.17773844050431,6.10225919370572,6.90051665539829,5.85900047098762,6.33344162417776,6.97098016063573,6.49090701944378,6.67822687379562,7.42568588301471,5.11981265387971,6.94487015594704,6.340223986455,7.05930119284542,6.70225581545782,6.52874320686994,6.72480031730987,6.96140338849829,5.6590968258182,6.3312931842614,6.38026190964243,6.34449121340867,5.76450009039243,4.8605159201423,6.26436753121453,6.20752198138707,6.05595481332406,6.98015100488136,6.67286374149521,6.46272310766406,6.81610046201376,6.22883792630152,6.20713148862078,6.2388059629437,5.74418801127159,3.41427086388281,6.73201135849939,6.59709907569129,6.0000225419339,6.56698254562286,6.75356442520636,6.99085277930628,6.3056240283455,5.35159299620928,7.1317643782773,6.42258622931072,7.47857549467951,6.47006499997527,6.49794761435544,5.58439132088066,6.5948620150366,5.88071001071256,6.25192734063894,7.58384247460744,5.74041491865518,6.59814185141006,7.36676806926623,5.90498979550316,6.92802678330051,6.05682193483047,5.93619033968518,6.22015579931245,7.39746928293943,6.42224982305513,6.67102439915836,5.79053747660979,5.61914886405474,6.63242818289513,6.70211726264277,6.28190221569864,7.16612290259025,5.89362917202242,6.27185516354995,7.15745810197609
"ATP5A1",7.42030554086697,8.51605849656395,8.53415111423851,8.80861351076892,8.66803755086827,7.67441121626151,9.10155816102176,7.3579126333016,7.54381290742835,7.92315512432559,7.8112847731537,8.30437870351567,7.81513348459022,8.84555591160596,9.35220015997131,8.11181902753665,7.64241999358289,8.04390767425745,7.68426471931182,8.39013025447283,6.87037705025755,8.58161863923169,7.61081077551923,7.66035964111667,8.13319873718979,7.78431421103216,8.62278762595625,7.44411210288948,8.01391442693698,7.94111218127564,7.83593038855708,8.31352249904619,8.45018437209107,8.40450721884208,8.16682087191829,8.00966628755235,7.94819783639252,7.29591583622137,8.25465545149782,8.57950828409598,8.76208632652091,8.35473864702351,8.3919781778117,8.59854014174001,8.07286147352763,7.90087284434905,7.89160753180473,8.29650788245979,6.64862362460095,8.33735875896201,7.95652717127248,8.42185865215848,7.83390839982782,8.0716822361231,8.76712838862921,7.73539355291719,7.65957497067369,6.9007581490323,7.84046952833679,8.35138539798246,8.15876619257316,7.87000091727557,7.21141137216998,7.98698539578358,7.49570315625796,7.5640808793431,8.85434168785985,7.14609512422723,7.84743950783759,7.89760952431835,7.15077289699416,7.9192268459849,8.02353814072365,3.83703496615413,8.26580723675858,8.37599946005966,8.4026326535858,7.78202188971461,7.95896444098816,7.2585283466701,7.90358665037277,6.87456338184204,7.56392839956524,7.64061369834792,8.07660719271536,8.9230629918477,7.76301977326386,7.02371000464342,7.78516471784685,7.07468738874027,7.35808851702589,7.90358665037277,6.79299846977155,7.63837074687066,7.9227389954448,6.72711722149728,8.16264812072578,8.49249815737978,7.84637421474257,7.87141861169959,8.74436631510969,7.93216159129451,7.42038976320966,7.33772001083862,7.87897663883408,8.79093816234491,7.39395669796731,8.93884739723911,7.08364951541794,7.54404483208283,8.6252741428725,7.87098728694127
